employee_id,employee_name,age,gender,department,job_role,education,location,hire_date,years_at_company,manager_id,attendance_date,attendance_status,check_in,check_out,late_minutes,working_hours,gps_checkin,face_recognition,biometric_status,qr_checkin,shift_type,overtime_hours,shift_swap_requested,leave_type,leave_days_taken,leave_balance,leave_approval,timesheet_hours,project_hours,billable_hours,basic_salary,bonus,deduction,net_salary,kpi_score,goal_completion_percent,productivity_score,performance_rating,training_hours,skill,skill_gap_score,engagement_score,sentiment,attrition_status,attrition_risk_score,absenteeism_risk,workforce_forecast_need,manager_alert,hr_alert,work_anniversary,birthday_month
EMP00526,Employee_526,55,Male,IT,Specialist,Master,Bhubaneswar,2022-01-09,20,MGR048,2026-08-01,Present,10:59,18:09,64,8.8,Yes,Verified,Success,Yes,Evening,3.0,No,Casual,0,1,Approved,7.8,5.3,6.0,35558,13086,5722,42922,87,65,64,5,55,Excel,59,82,Negative,No,29,82,Medium,Late,Payroll,2026-01-09,11
EMP01835,Employee_1835,44,Male,IT,Analyst,Bachelor,Bangalore,2024-09-29,20,MGR073,2026-08-01,Present,09:49,20:33,0,9.8,Yes,Verified,Success,Yes,Evening,0.7,No,,15,4,Approved,6.0,7.2,7.2,86612,6231,6076,86767,74,88,78,2,38,AWS,31,69,Negative,No,72,4,High,Performance,Payroll,2026-09-29,3
EMP00056,Employee_56,26,Female,Support,Analyst,B.Tech,Bangalore,2023-11-02,16,MGR054,2026-08-01,Present,09:03,20:29,0,9.0,Yes,Verified,Failed,Yes,Morning,3.4,No,Sick,3,26,Approved,8.2,6.3,2.3,118967,19108,8008,130067,72,84,54,3,69,Python,8,99,Neutral,No,14,36,Medium,Late,Compliance,2026-11-02,11
EMP00639,Employee_639,52,Female,Finance,Analyst,Master,Delhi,2023-05-19,4,MGR069,2026-08-01,Present,09:42,20:15,0,9.9,Yes,Verified,Success,Yes,Evening,2.8,No,,18,18,Rejected,7.9,5.5,6.9,132124,18430,3332,147222,57,75,62,4,53,HRMS,57,69,Positive,No,86,95,Medium,Performance,Attrition,2026-05-19,7
EMP00303,Employee_303,41,Male,Finance,Coordinator,B.Tech,Chennai,2019-04-06,4,MGR062,2026-08-01,Present,09:55,19:38,0,8.2,Yes,Verified,Success,Yes,Evening,1.1,No,Casual,7,28,Pending,6.2,7.1,3.6,40180,5773,7614,38339,70,66,75,5,56,HRMS,51,56,Positive,No,44,62,High,Late,Payroll,2026-04-06,11
EMP00719,Employee_719,44,Male,Support,Coordinator,B.Tech,Pune,2024-06-25,11,MGR068,2026-08-01,Present,09:30,18:57,0,7.6,Yes,Verified,Success,Yes,Morning,2.3,Yes,Casual,19,23,Pending,6.6,5.2,3.7,25201,9632,8252,26581,90,78,66,3,51,HRMS,95,87,Negative,No,41,29,Low,,Compliance,2026-06-25,4
EMP00625,Employee_625,21,Female,IT,Engineer,B.Tech,Bhubaneswar,2021-08-22,1,MGR070,2026-08-01,Present,10:56,18:26,73,7.3,Yes,Verified,Success,Yes,Morning,1.9,Yes,Earned,18,10,Pending,8.7,6.9,6.1,50270,17746,3955,64061,76,100,67,5,42,SAP,85,99,Negative,No,61,41,Medium,Leave,Attrition,2026-08-22,6
EMP00008,Employee_8,58,Male,Marketing,Analyst,B.Tech,Chennai,2024-09-03,18,MGR073,2026-08-01,Present,08:59,19:13,0,9.0,Yes,Verified,Success,Yes,Evening,2.1,No,Casual,7,21,Rejected,6.9,5.3,6.5,40713,18667,4033,55347,54,40,79,5,79,SQL,9,74,Positive,No,74,33,Low,Leave,,2026-09-03,4
EMP00804,Employee_804,52,Male,Sales,Specialist,Master,Bangalore,2022-05-08,6,MGR026,2026-08-01,Present,08:32,19:18,0,7.0,Yes,Verified,Success,Yes,Night,1.7,No,Casual,20,30,Rejected,7.0,7.1,6.4,66458,836,42,67252,64,45,98,3,17,HRMS,40,52,Positive,No,68,30,Medium,Leave,,2026-05-08,5
EMP01050,Employee_1050,59,Male,Finance,Analyst,B.Tech,Pune,2020-04-27,2,MGR024,2026-08-01,Absent,08:01,19:05,0,9.8,Yes,Failed,Failed,Yes,Morning,0.0,No,Sick,0,12,Pending,8.7,7.9,5.6,117911,19342,7169,130084,81,93,92,4,34,SAP,19,90,Negative,No,21,58,Low,Late,Payroll,2026-04-27,4
EMP00337,Employee_337,42,Female,Marketing,Coordinator,B.Tech,Bhubaneswar,2023-03-23,12,MGR074,2026-08-01,Present,09:39,19:01,0,7.0,Yes,Verified,Success,Yes,Morning,7.9,No,Casual,4,18,Rejected,8.3,6.1,5.9,34571,5953,9424,31100,62,89,86,4,45,Power BI,24,89,Positive,No,36,39,Low,,,2026-03-23,9
EMP00048,Employee_48,57,Female,IT,Engineer,B.Tech,Delhi,2018-07-27,14,MGR064,2026-08-01,Absent,09:31,18:05,0,9.8,Yes,Failed,Success,Yes,Morning,0.2,Yes,Sick,12,1,Approved,6.8,6.4,7.1,57541,5233,5364,57410,93,70,68,5,68,Python,13,67,Positive,No,43,93,Medium,Performance,Payroll,2026-07-27,1
EMP01764,Employee_1764,59,Male,HR,Specialist,MBA,Bangalore,2018-03-28,8,MGR060,2026-08-01,Present,08:03,20:28,0,7.9,Yes,Failed,Success,Yes,Evening,3.0,No,Sick,14,7,Rejected,6.8,5.6,5.6,141648,3815,7026,138437,75,65,61,5,53,Excel,76,97,Neutral,No,22,74,High,,Compliance,2026-03-28,9
EMP00107,Employee_107,28,Female,Finance,Specialist,MBA,Bhubaneswar,2021-11-18,16,MGR048,2026-08-01,Present,09:32,19:31,0,7.1,Yes,Failed,Success,Yes,Evening,3.2,Yes,,19,5,Rejected,7.6,6.5,3.3,30226,10516,6248,34494,90,89,63,3,54,SQL,26,74,Negative,No,65,82,Low,Late,,2026-11-18,8
EMP00350,Employee_350,27,Female,Marketing,Specialist,Bachelor,Hyderabad,2019-08-21,7,MGR057,2026-08-01,Present,09:15,20:09,0,9.0,Yes,Verified,Success,Yes,Evening,5.4,Yes,Casual,17,7,Approved,7.3,7.2,2.9,77003,4359,6311,75051,68,55,51,4,78,SAP,56,66,Negative,No,80,72,Low,Performance,Compliance,2026-08-21,9
EMP01080,Employee_1080,44,Female,IT,Coordinator,Bachelor,Delhi,2019-04-05,17,MGR052,2026-08-01,Present,09:23,20:17,0,8.4,Yes,Verified,Success,Yes,Evening,3.3,Yes,Sick,18,24,Pending,6.7,5.6,5.6,97177,9690,8016,98851,83,55,80,3,44,AWS,81,81,Neutral,No,92,2,Medium,Leave,Compliance,2026-04-05,9
EMP00239,Employee_239,23,Male,HR,Specialist,MBA,Hyderabad,2023-01-06,17,MGR022,2026-08-01,Present,09:42,18:15,0,7.9,Yes,Failed,Success,Yes,Night,3.8,No,Casual,6,18,Pending,8.1,6.1,7.9,36510,18431,4206,50735,72,78,84,3,65,Excel,88,46,Negative,No,15,30,Low,Late,Compliance,2026-01-06,5
EMP00214,Employee_214,35,Male,Sales,Specialist,Master,Bangalore,2019-10-27,15,MGR043,2026-08-01,Present,08:24,18:25,0,7.6,Yes,Verified,Success,Yes,Morning,5.0,Yes,Sick,14,0,Rejected,6.3,5.2,3.2,90002,7189,60,97131,87,98,98,2,46,Python,3,52,Positive,No,46,22,Low,Leave,Compliance,2026-10-27,6
EMP01776,Employee_1776,52,Male,HR,Manager,Master,Delhi,2020-01-29,11,MGR042,2026-08-01,WFH,10:46,20:17,66,10.0,Yes,Verified,Success,Yes,Morning,3.0,Yes,,18,14,Approved,8.9,4.4,5.3,52942,5688,4457,54173,84,42,74,5,71,Power BI,34,49,Positive,No,89,81,High,Performance,Attrition,2026-01-29,7
EMP01139,Employee_1139,52,Male,IT,Coordinator,MBA,Bhubaneswar,2024-05-21,20,MGR019,2026-08-01,Present,08:01,19:17,0,7.5,Yes,Verified,Success,Yes,Evening,5.1,Yes,Sick,20,26,Rejected,7.9,7.1,4.5,123436,2153,1932,123657,58,98,77,5,45,Python,40,52,Neutral,No,73,62,High,Leave,,2026-05-21,2
EMP00794,Employee_794,33,Male,IT,Coordinator,B.Tech,Bangalore,2019-12-03,13,MGR046,2026-08-01,Present,08:18,20:22,0,7.4,Yes,Verified,Success,Yes,Morning,1.4,Yes,,1,19,Pending,8.5,6.2,2.8,114515,17095,8597,123013,80,56,93,5,8,HRMS,87,85,Positive,No,72,78,High,Performance,Compliance,2026-12-03,11
EMP01587,Employee_1587,21,Female,Marketing,Analyst,B.Tech,Pune,2020-08-05,20,MGR075,2026-08-01,Present,10:46,20:34,78,9.0,Yes,Verified,Failed,Yes,Morning,3.7,No,Earned,10,22,Approved,7.2,5.0,7.3,129049,17826,2147,144728,85,81,50,3,16,Python,18,50,Positive,No,48,37,Medium,Performance,,2026-08-05,12
EMP01583,Employee_1583,31,Male,Operations,Manager,MBA,Bangalore,2022-05-22,13,MGR018,2026-08-01,Present,09:29,18:33,0,8.6,Yes,Failed,Success,Yes,Evening,0.0,No,,6,2,Approved,7.3,6.3,4.5,53702,11008,6382,58328,78,54,61,4,18,SQL,89,87,Negative,No,68,83,Medium,Leave,Payroll,2026-05-22,2
EMP01672,Employee_1672,54,Male,IT,Coordinator,Master,Hyderabad,2022-03-05,7,MGR028,2026-08-01,WFH,09:15,19:58,0,8.9,Yes,Verified,Success,Yes,Evening,5.4,Yes,,19,21,Approved,7.3,5.4,4.2,80792,2020,456,82356,59,61,70,3,33,Excel,64,67,Negative,Yes,58,11,Low,Late,Payroll,2026-03-05,9
EMP00524,Employee_524,27,Male,IT,Engineer,B.Tech,Pune,2020-10-28,8,MGR032,2026-08-01,Present,09:29,18:10,0,7.1,Yes,Verified,Success,Yes,Morning,0.0,Yes,Earned,5,5,Pending,8.0,6.7,3.6,121366,3584,8093,116857,91,64,62,4,24,Python,88,74,Positive,No,35,37,Medium,Leave,Attrition,2026-10-28,1
EMP00233,Employee_233,40,Female,IT,Executive,Bachelor,Pune,2022-04-26,17,MGR031,2026-08-01,Present,09:10,20:44,0,7.3,Yes,Verified,Failed,Yes,Morning,0.5,Yes,Sick,16,28,Pending,8.3,4.9,3.5,41759,16316,1426,56649,80,100,92,2,15,Power BI,68,80,Negative,No,72,11,High,Leave,Compliance,2026-04-26,10
EMP00645,Employee_645,27,Female,HR,Manager,MBA,Chennai,2021-03-26,18,MGR073,2026-08-01,Present,08:06,19:27,0,9.7,Yes,Verified,Failed,Yes,Night,5.9,Yes,Casual,0,4,Approved,6.8,4.1,3.9,78589,15741,600,93730,87,48,61,5,22,Python,47,64,Positive,No,93,3,Low,,,2026-03-26,2
EMP01508,Employee_1508,22,Female,HR,Specialist,Master,Pune,2021-08-12,16,MGR047,2026-08-01,Present,10:46,18:26,64,9.1,Yes,Verified,Success,Yes,Evening,3.3,Yes,Sick,8,21,Pending,6.2,4.7,5.7,123242,286,8338,115190,56,80,70,5,37,HRMS,51,67,Negative,No,90,16,Low,Performance,Compliance,2026-08-12,10
EMP00534,Employee_534,60,Female,Sales,Specialist,MBA,Bhubaneswar,2024-10-25,14,MGR074,2026-08-01,Present,08:31,18:35,0,7.0,Yes,Failed,Success,Yes,Evening,1.0,No,Sick,14,17,Pending,8.1,7.4,3.7,107234,15570,2338,120466,67,44,82,4,24,Java,14,66,Neutral,No,41,36,Medium,Leave,Compliance,2026-10-25,7
EMP01942,Employee_1942,44,Female,IT,Executive,MCA,Delhi,2023-11-12,12,MGR035,2026-08-01,WFH,09:24,20:42,0,8.0,Yes,Verified,Success,Yes,Evening,3.8,No,Earned,5,0,Rejected,7.2,7.8,5.1,142134,13176,1482,153828,64,64,98,4,80,SAP,39,78,Positive,No,81,80,Low,Performance,,2026-11-12,2
EMP00604,Employee_604,37,Male,HR,Specialist,MBA,Delhi,2020-02-07,7,MGR013,2026-08-01,Present,09:38,20:47,0,7.6,Yes,Failed,Success,Yes,Morning,4.2,Yes,Earned,13,0,Approved,6.0,4.3,3.8,64466,3978,4047,64397,91,82,94,2,59,HRMS,18,93,Negative,No,18,39,High,Late,,2026-02-07,5
EMP01330,Employee_1330,30,Male,HR,Manager,MBA,Delhi,2018-10-08,9,MGR031,2026-08-01,Absent,09:07,20:31,0,8.5,Yes,Failed,Success,Yes,Evening,1.4,No,Sick,5,15,Approved,8.4,4.1,3.7,121516,1655,8314,114857,59,82,71,3,79,Python,1,85,Negative,No,33,65,Medium,Late,Compliance,2026-10-08,5
EMP01075,Employee_1075,52,Male,Support,Coordinator,B.Tech,Pune,2019-09-11,16,MGR034,2026-08-01,Present,10:38,18:58,69,9.1,Yes,Verified,Success,Yes,Night,2.7,No,Earned,2,20,Rejected,6.6,4.7,3.1,79667,16023,5678,90012,75,47,95,3,26,SQL,61,68,Negative,No,11,43,Low,Leave,,2026-09-11,4
EMP01305,Employee_1305,23,Male,Marketing,Manager,MCA,Bangalore,2019-01-15,17,MGR042,2026-08-01,Present,10:47,18:15,60,7.5,Yes,Verified,Success,Yes,Evening,4.3,No,Casual,6,23,Pending,6.3,4.9,5.9,84467,10704,1653,93518,96,52,93,2,37,Excel,8,84,Neutral,No,19,77,High,,Attrition,2026-01-15,4
EMP00061,Employee_61,31,Male,Operations,Specialist,B.Tech,Bangalore,2021-10-14,17,MGR008,2026-08-01,Present,09:53,18:52,0,9.0,Yes,Verified,Success,Yes,Morning,3.2,Yes,,20,22,Approved,6.0,6.0,4.2,85401,5512,5770,85143,89,80,92,5,78,SAP,84,71,Positive,No,10,68,High,Performance,,2026-10-14,1
EMP01264,Employee_1264,36,Female,Finance,Specialist,MBA,Bhubaneswar,2022-08-30,14,MGR068,2026-08-01,Present,08:28,20:23,0,9.2,Yes,Verified,Success,Yes,Morning,2.4,No,,20,8,Pending,6.1,6.0,3.5,91624,5120,4332,92412,55,78,74,4,39,Python,92,43,Positive,No,85,19,Medium,Performance,Compliance,2026-08-30,11
EMP00093,Employee_93,40,Female,Sales,Executive,MBA,Pune,2018-02-06,8,MGR028,2026-08-01,Present,09:43,20:52,0,8.9,Yes,Failed,Success,Yes,Morning,5.5,No,Sick,19,9,Rejected,6.3,4.3,7.9,54329,8270,9967,52632,90,60,67,2,33,Java,24,49,Negative,No,40,7,High,Performance,Payroll,2026-02-06,11
EMP00667,Employee_667,48,Female,Operations,Executive,MBA,Bhubaneswar,2021-04-26,11,MGR023,2026-08-01,Present,09:41,19:04,0,7.4,Yes,Failed,Success,Yes,Night,3.9,Yes,Sick,3,15,Rejected,6.2,6.6,6.8,112828,14790,8174,119444,89,43,59,2,16,Excel,8,83,Positive,No,60,61,High,Performance,,2026-04-26,7
EMP00281,Employee_281,40,Female,IT,Specialist,B.Tech,Chennai,2021-12-23,10,MGR075,2026-08-01,Present,09:49,18:16,0,7.4,Yes,Failed,Success,Yes,Evening,4.1,No,,13,9,Rejected,8.8,5.8,3.1,143510,3215,4280,142445,100,96,77,5,12,Power BI,67,68,Negative,No,50,64,High,Leave,Attrition,2026-12-23,6
EMP01114,Employee_1114,54,Male,Finance,Specialist,B.Tech,Bangalore,2020-10-14,11,MGR041,2026-08-01,Present,09:37,18:23,0,7.6,Yes,Verified,Failed,Yes,Morning,3.8,Yes,,1,23,Pending,7.5,5.5,4.7,80356,11941,7172,85125,64,96,55,3,28,SAP,7,84,Positive,No,18,85,High,Performance,Payroll,2026-10-14,10
EMP00360,Employee_360,25,Male,IT,Coordinator,Master,Hyderabad,2020-04-01,14,MGR004,2026-08-01,Absent,08:04,18:38,0,8.6,Yes,Failed,Success,Yes,Morning,1.0,No,,12,3,Rejected,6.2,6.1,2.1,45066,9561,8283,46344,96,50,96,5,41,AWS,4,49,Positive,No,39,0,Medium,,,2026-04-01,7
EMP01129,Employee_1129,56,Female,Sales,Engineer,Master,Chennai,2024-07-18,1,MGR017,2026-08-01,Present,09:17,18:51,0,9.5,Yes,Verified,Success,Yes,Night,7.4,Yes,,12,21,Rejected,7.2,7.1,3.9,128517,3532,8750,123299,89,86,95,3,19,SAP,2,56,Positive,Yes,13,99,Medium,Late,Attrition,2026-07-18,7
EMP01170,Employee_1170,46,Female,HR,Analyst,Master,Delhi,2021-06-24,8,MGR048,2026-08-01,Absent,09:23,20:45,0,9.0,Yes,Failed,Success,Yes,Evening,3.0,No,Casual,16,1,Approved,7.5,7.1,7.5,109985,3974,4390,109569,51,48,63,3,21,Python,12,64,Neutral,No,23,76,High,,Attrition,2026-06-24,12
EMP00848,Employee_848,54,Male,Sales,Engineer,Master,Pune,2020-11-22,5,MGR024,2026-08-01,Present,09:37,18:06,0,7.1,Yes,Verified,Failed,Yes,Evening,1.0,Yes,,4,17,Rejected,7.8,4.6,3.2,116377,13115,2610,126882,52,53,97,4,57,Python,34,52,Positive,No,39,97,Low,,Compliance,2026-11-22,9
EMP01522,Employee_1522,59,Male,Finance,Manager,B.Tech,Chennai,2021-03-07,14,MGR010,2026-08-01,Present,09:01,19:59,0,8.2,Yes,Verified,Success,Yes,Night,3.2,No,Casual,15,27,Approved,8.0,5.5,3.3,83155,16996,8098,92053,77,78,84,3,21,Excel,57,64,Positive,No,81,16,Medium,Late,,2026-03-07,9
EMP00111,Employee_111,37,Male,Operations,Analyst,Bachelor,Delhi,2023-06-18,20,MGR004,2026-08-01,Present,10:37,19:49,63,8.8,Yes,Verified,Failed,Yes,Evening,4.2,No,Casual,8,11,Pending,6.7,7.1,6.4,141824,17649,3218,156255,68,48,79,3,64,SQL,50,63,Negative,No,11,84,Low,Late,Compliance,2026-06-18,8
EMP00043,Employee_43,26,Female,Marketing,Engineer,MCA,Hyderabad,2020-02-05,10,MGR014,2026-08-01,Present,09:42,19:19,0,8.3,Yes,Failed,Success,Yes,Morning,2.3,No,Sick,16,14,Approved,8.2,7.6,5.7,130008,2707,6955,125760,77,57,90,4,7,SQL,85,80,Neutral,No,56,65,High,Late,,2026-02-05,3
EMP00126,Employee_126,29,Female,HR,Coordinator,B.Tech,Delhi,2023-12-19,14,MGR035,2026-08-01,Present,09:31,18:20,0,7.1,Yes,Verified,Failed,Yes,Morning,4.2,Yes,,13,9,Pending,6.4,5.8,2.0,136867,2243,2988,136122,55,49,50,3,63,Excel,43,66,Neutral,No,73,47,Medium,,Payroll,2026-12-19,2
EMP00205,Employee_205,22,Female,Sales,Engineer,B.Tech,Bhubaneswar,2024-07-01,16,MGR041,2026-08-01,Present,09:05,18:06,0,8.6,Yes,Verified,Success,Yes,Morning,5.1,No,,10,4,Pending,8.9,6.7,2.4,102187,1474,8052,95609,70,51,51,5,7,Java,49,46,Neutral,No,28,52,Medium,Leave,Attrition,2026-07-01,2
EMP00053,Employee_53,41,Female,Operations,Analyst,Bachelor,Chennai,2019-10-09,18,MGR030,2026-08-01,Present,09:46,18:58,0,9.8,Yes,Verified,Success,Yes,Morning,0.6,No,Earned,15,5,Rejected,8.9,7.7,7.3,110267,6535,4706,112096,50,59,86,5,77,SQL,42,58,Neutral,No,92,69,High,Performance,Compliance,2026-10-09,9
EMP00546,Employee_546,28,Male,Marketing,Engineer,MCA,Bhubaneswar,2018-02-18,0,MGR032,2026-08-01,WFH,09:34,18:54,0,8.7,Yes,Verified,Success,Yes,Morning,0.0,No,Sick,6,3,Approved,8.2,4.2,2.4,113255,12929,327,125857,83,60,84,3,12,SQL,5,58,Neutral,No,17,17,Medium,Late,Attrition,2026-02-18,4
EMP00069,Employee_69,32,Female,Sales,Analyst,MCA,Bangalore,2020-09-26,14,MGR076,2026-08-01,Present,10:00,20:13,65,7.6,Yes,Failed,Success,Yes,Night,1.3,Yes,Casual,13,11,Pending,6.6,4.5,6.0,55389,13272,3022,65639,81,73,90,5,40,HRMS,78,65,Negative,No,24,44,Medium,Performance,Compliance,2026-09-26,11
EMP01741,Employee_1741,41,Female,Sales,Engineer,Master,Pune,2020-12-01,5,MGR036,2026-08-01,Present,08:59,18:11,0,9.8,Yes,Verified,Failed,Yes,Night,0.7,No,Earned,14,10,Approved,7.0,6.2,4.5,148294,3878,490,151682,79,97,63,4,54,Python,28,98,Positive,No,22,14,High,Late,Payroll,2026-12-01,6
EMP01548,Employee_1548,38,Female,Marketing,Manager,Bachelor,Bangalore,2018-04-03,4,MGR021,2026-08-01,Present,09:30,19:43,0,7.0,Yes,Verified,Failed,Yes,Morning,3.6,No,Earned,17,27,Pending,6.4,4.7,5.5,120605,11361,8487,123479,98,86,96,4,36,Java,34,62,Positive,No,85,4,Medium,Performance,Attrition,2026-04-03,5
EMP00184,Employee_184,34,Female,Sales,Executive,MBA,Delhi,2022-05-17,1,MGR063,2026-08-01,Present,09:44,18:20,0,8.6,Yes,Verified,Failed,Yes,Morning,5.0,No,Casual,13,11,Pending,8.1,7.3,2.1,43910,3500,2869,44541,88,42,97,3,6,Excel,32,75,Neutral,No,49,81,High,Leave,,2026-05-17,9
EMP00138,Employee_138,40,Male,Sales,Engineer,MCA,Bangalore,2019-06-24,10,MGR009,2026-08-01,Present,09:46,18:11,0,8.0,Yes,Verified,Failed,Yes,Morning,5.5,No,Earned,20,30,Pending,6.9,7.0,6.9,101156,17739,3314,115581,90,99,97,3,35,Power BI,99,52,Positive,No,26,23,Low,Leave,Compliance,2026-06-24,10
EMP00900,Employee_900,53,Male,Operations,Executive,Bachelor,Bhubaneswar,2020-04-28,11,MGR020,2026-08-01,Present,09:05,20:17,0,8.0,Yes,Failed,Success,Yes,Night,0.0,No,Sick,17,19,Rejected,6.1,7.4,4.8,25204,13179,664,37719,95,51,72,2,78,HRMS,12,47,Neutral,No,37,40,High,Late,,2026-04-28,5
EMP00797,Employee_797,58,Female,Support,Coordinator,Master,Delhi,2021-09-18,0,MGR076,2026-08-01,Present,10:06,18:22,60,7.0,Yes,Verified,Failed,Yes,Night,5.6,No,Earned,3,3,Rejected,8.2,4.8,4.0,78374,9808,2338,85844,60,85,71,5,47,Power BI,89,55,Negative,No,30,17,High,,Payroll,2026-09-18,9
EMP00133,Employee_133,41,Female,IT,Executive,MCA,Bhubaneswar,2020-10-20,19,MGR039,2026-08-01,Present,09:51,20:24,0,7.2,Yes,Verified,Success,Yes,Evening,2.9,No,Earned,18,29,Approved,8.6,4.9,5.9,99588,7124,1264,105448,88,99,50,5,80,HRMS,6,59,Negative,No,15,40,High,Late,Payroll,2026-10-20,9
EMP00081,Employee_81,35,Male,IT,Engineer,MCA,Bhubaneswar,2019-06-20,4,MGR014,2026-08-01,Present,09:29,19:26,0,7.4,Yes,Verified,Success,Yes,Evening,2.0,No,Earned,12,8,Approved,6.3,7.2,3.8,66688,14835,4455,77068,95,84,88,4,5,Excel,41,49,Positive,No,41,45,Medium,,Payroll,2026-06-20,5
EMP01987,Employee_1987,55,Male,HR,Manager,B.Tech,Delhi,2020-01-29,20,MGR012,2026-08-01,Present,08:34,20:46,0,9.9,Yes,Verified,Success,Yes,Morning,3.9,No,Casual,10,21,Rejected,9.0,6.3,3.3,40903,2025,4953,37975,70,84,93,3,17,Java,77,52,Neutral,No,24,5,Medium,,Attrition,2026-01-29,7
EMP01541,Employee_1541,50,Female,Finance,Coordinator,B.Tech,Hyderabad,2021-09-02,9,MGR019,2026-08-01,Present,10:31,19:21,69,7.1,Yes,Failed,Success,Yes,Morning,4.0,No,Casual,14,22,Pending,8.5,5.2,3.7,76137,17123,5761,87499,61,88,61,5,11,HRMS,49,43,Negative,No,55,22,Low,,Payroll,2026-09-02,10
EMP00542,Employee_542,27,Male,Finance,Executive,B.Tech,Bangalore,2020-05-21,9,MGR036,2026-08-01,Absent,09:31,18:47,0,8.4,Yes,Failed,Success,Yes,Morning,3.3,No,,7,9,Approved,6.6,5.6,5.5,131452,16772,819,147405,86,56,74,5,80,HRMS,33,97,Neutral,No,16,78,High,,,2026-05-21,2
EMP01669,Employee_1669,57,Female,Marketing,Engineer,MBA,Bhubaneswar,2020-02-23,19,MGR057,2026-08-01,Present,08:25,19:20,0,9.7,Yes,Verified,Success,Yes,Morning,5.1,Yes,,3,3,Rejected,7.4,4.0,2.8,69158,18787,5845,82100,52,82,65,4,19,AWS,25,74,Positive,No,60,9,Medium,Leave,,2026-02-23,8
EMP00984,Employee_984,56,Female,Support,Specialist,Master,Chennai,2018-06-30,4,MGR015,2026-08-01,Absent,08:03,20:25,0,9.7,Yes,Verified,Failed,Yes,Night,2.8,No,Casual,8,11,Approved,8.6,6.5,6.6,49542,15748,2704,62586,89,78,90,2,57,Java,20,42,Positive,No,92,8,Medium,,Payroll,2026-06-30,5
EMP00166,Employee_166,45,Female,Sales,Specialist,Bachelor,Hyderabad,2021-10-07,11,MGR023,2026-08-01,Present,08:45,18:35,0,9.1,Yes,Verified,Success,Yes,Evening,3.0,Yes,,16,20,Pending,8.2,7.0,7.2,141389,1689,1818,141260,94,53,98,4,28,AWS,45,97,Neutral,No,74,87,Medium,Leave,,2026-10-07,2
EMP00249,Employee_249,55,Female,Finance,Coordinator,B.Tech,Bangalore,2024-10-01,17,MGR020,2026-08-01,Present,08:12,19:35,0,9.1,Yes,Failed,Success,Yes,Evening,8.1,No,,20,29,Pending,6.2,5.7,7.6,50287,14606,1616,63277,82,90,51,3,21,Java,89,48,Neutral,Yes,15,72,Low,Late,Attrition,2026-10-01,8
EMP00447,Employee_447,51,Male,Marketing,Coordinator,Master,Pune,2018-05-25,0,MGR035,2026-08-01,Present,09:15,20:33,0,8.7,Yes,Verified,Success,Yes,Morning,3.9,Yes,Sick,16,17,Pending,7.2,7.8,7.2,116236,19389,8580,127045,87,72,76,2,57,SAP,35,59,Positive,No,27,63,High,Leave,Payroll,2026-05-25,12
EMP01515,Employee_1515,29,Female,Finance,Executive,Bachelor,Pune,2022-06-30,7,MGR058,2026-08-01,Present,09:05,19:54,0,9.2,Yes,Verified,Success,Yes,Morning,2.9,No,Sick,18,20,Pending,7.0,5.6,4.8,45745,5239,4295,46689,68,70,65,4,47,SQL,5,96,Neutral,No,68,91,Medium,Leave,Payroll,2026-06-30,12
EMP00859,Employee_859,60,Male,Marketing,Engineer,Master,Delhi,2023-08-17,11,MGR003,2026-08-01,Present,09:58,20:06,0,8.8,Yes,Verified,Success,Yes,Night,3.6,Yes,Casual,15,26,Approved,6.2,4.8,5.5,95289,375,5098,90566,60,48,52,2,72,Java,5,82,Positive,No,37,61,High,,Attrition,2026-08-17,8
EMP01212,Employee_1212,27,Female,Sales,Executive,Master,Hyderabad,2022-12-29,4,MGR011,2026-08-01,Present,08:59,19:30,0,7.6,Yes,Failed,Success,Yes,Morning,3.8,Yes,,12,14,Approved,8.8,6.1,5.2,25103,18503,8696,34910,77,57,76,2,39,SQL,37,70,Positive,No,54,77,Medium,Performance,Payroll,2026-12-29,4
EMP00098,Employee_98,33,Male,Support,Manager,MCA,Bangalore,2019-03-06,11,MGR053,2026-08-01,Present,10:02,20:31,79,9.7,Yes,Failed,Success,Yes,Evening,6.2,Yes,,3,0,Rejected,6.3,4.4,5.4,39943,3482,8154,35271,81,49,55,4,65,SQL,92,86,Positive,No,42,82,Low,Performance,Payroll,2026-03-06,5
EMP01974,Employee_1974,28,Male,HR,Coordinator,B.Tech,Bangalore,2019-09-27,15,MGR048,2026-08-01,Present,09:12,18:57,0,9.1,Yes,Verified,Success,Yes,Evening,2.9,Yes,,3,27,Rejected,8.0,7.2,4.6,107850,10210,7662,110398,89,62,59,4,78,SAP,99,58,Negative,No,11,21,High,Late,Compliance,2026-09-27,11
EMP00738,Employee_738,36,Male,Sales,Analyst,MCA,Pune,2021-08-29,15,MGR035,2026-08-01,WFH,09:52,19:40,0,9.1,Yes,Verified,Success,Yes,Morning,0.0,No,Casual,8,12,Rejected,8.6,5.2,5.4,140441,516,5653,135304,56,78,94,5,19,AWS,52,68,Negative,No,90,87,Low,Leave,,2026-08-29,3
